"Format"	"EVNEW text 1.0.1"
"Created by"	"EVNEW Public Beta 1.0.2"
"Number of resources"	318

"Resource Type"	"ID"	"Name"	"Width"	"Height"	"Filename"	"End-of-resource"
"rleD"	1064	"Emalgha Warship"	56	56	36	6	"RleDs\\rleD_1064.bmp"	"RleDs\\rleDmask1064.bmp"	"EOR"
"rleD"	1068	"Miranu Gunship"	48	48	36	6	"RleDs\\rleD_1068.bmp"	"RleDs\\rleDmask1068.bmp"	"EOR"
"rleD"	1072	"Igadzra Arada"	48	48	36	6	"RleDs\\rleD_1072.bmp"	"RleDs\\rleDmask1072.bmp"	"EOR"
"rleD"	1074	"Zachit Arada"	48	48	36	6	"RleDs\\rleD_1074.bmp"	"RleDs\\rleDmask1074.bmp"	"EOR"
"rleD"	1076	"Zachit Fighter"	32	32	36	6	"RleDs\\rleD_1076.bmp"	"RleDs\\rleDmask1076.bmp"	"EOR"
"rleD"	1080	"Lazira"	64	64	36	6	"RleDs\\rleD_1080.bmp"	"RleDs\\rleDmask1080.bmp"	"EOR"
"rleD"	1082	"Cargo Transporter"	48	48	36	6	"RleDs\\rleD_1082.bmp"	"RleDs\\rleDmask1082.bmp"	"EOR"
"rleD"	1100	"Escape Pod"	16	16	36	6	"RleDs\\rleD_1100.bmp"	"RleDs\\rleDmask1100.bmp"	"EOR"

"Resource Type"	"ID"	"Name"	"Frames"	"Base Image"	"Base Mask"	"Base Set Count"	"Base X Size"	"Base Y Size"	"Base Transparency"	"Alternate Image"	"Alternate Image Mask"	"Alternate Image Set Count"	"Alternate Image X Size"	"Alternate Image Y Size"	"Engine Glow Image"	"Engine Glow Mask"	"Engine Glow X Size"	"Engine Glow Y Size"	"Running Lights Image"	"Running Lights Mask"	"Running Lights X Size"	"Running Lights Y Size"	"Weapon Image"	"Weapon Mask"	"Weapon X Size"	"Weapon Y Size"	"Shield Image"	"Shield Mask"	"Shield X Size"	"Shield Y Size"	"Animation Delay"	"Weapon Decay"	"Blink Mode"	"Blink Value A"	"Blink Value B"	"Blink Value C"	"Blink Value D"	"Gun Exit 1 X"	"Gun Exit 1 Y"	"Gun Exit 1 Z"	"Gun Exit 2 X"	"Gun Exit 2 Y"	"Gun Exit 2 Z"	"Gun Exit 3 X"	"Gun Exit 3 Y"	"Gun Exit 3 Z"	"Gun Exit 4 X"	"Gun Exit 4 Y"	"Gun Exit 4 Z"	"Turret Exit 1 X"	"Turret Exit 1 Y"	"Turret Exit 1 Z"	"Turret Exit 2 X"	"Turret Exit 2 Y"	"Turret Exit 2 Z"	"Turret Exit 3 X"	"Turret Exit 3 Y"	"Turret Exit 3 Z"	"Turret Exit 4 X"	"Turret Exit 4 Y"	"Turret Exit 4 Z"	"Guided Exit 1 X"	"Guided Exit 1 Y"	"Guided Exit 1 Z"	"Guided Exit 2 X"	"Guided Exit 2 Y"	"Guided Exit 2 Z"	"Guided Exit 3 X"	"Guided Exit 3 Y"	"Guided Exit 3 Z"	"Guided Exit 4 X"	"Guided Exit 4 Y"	"Guided Exit 4 Z"	"Beam Exit 1 X"	"Beam Exit 1 Y"	"Beam Exit 1 Z"	"Beam Exit 2 X"	"Beam Exit 2 Y"	"Beam Exit 2 Z"	"Beam Exit 3 X"	"Beam Exit 3 Y"	"Beam Exit 3 Z"	"Beam Exit 4 X"	"Beam Exit 4 Y"	"Beam Exit 4 Z"	"Up Compress X"	"Up Compress Y"	"Down Compress X"	"Down Compress Y"	"Flags"	"End-of-resource"
"shan"	128	"Shuttle"	36	1000	1001	1	32	32	0	-1	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	"EOR"
"shan"	129	"UE Freighter"	36	1002	1003	1	96	96	0	-1	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	"EOR"
"shan"	130	"UE Fighter"	36	1004	1005	1	32	32	0	-1	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	"EOR"
"shan"	131	"UE Destroyer"	36	1006	1007	1	64	64	0	-1	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	"EOR"
"shan"	132	"UE Carrier"	36	1008	1009	1	80	80	0	-1	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	"EOR"
"shan"	133	"Voinian Supply Ship"	36	1010	1011	1	48	48	0	-1	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	"EOR"
"shan"	134	"Voinian Heavy Fighter"	36	1012	1013	1	32	32	0	-1	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	"EOR"
"shan"	135	"Voinian Frigate"	36	1014	1015	1	64	64	0	-1	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	"EOR"
"shan"	136	"Voinian Cruiser"	36	1016	1017	1	96	96	0	-1	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	"EOR"
"shan"	137	"UE Scoutship"	36	1018	1019	1	40	40	0	-1	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	"EOR"
"shan"	138	"Freight-courier"	36	1020	1021	1	56	56	0	-1	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	"EOR"
"shan"	139	"Voinian Dreadnought"	36	1022	1023	1	120	120	0	-1	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	"EOR"
"shan"	140	"Voinian Interceptor"	36	1024	1025	1	32	32	0	-1	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	"EOR"
"shan"	141	"Krait"	36	1026	1027	1	32	32	0	-1	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	"EOR"
"shan"	142	"Turncoat"	36	1028	1029	1	56	56	0	-1	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	"EOR"
"shan"	143	"Helian"	36	1030	1031	1	40	40	0	-1	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	"EOR"
"shan"	144	"UE Cruiser"	36	1032	1033	1	96	96	0	-1	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	"EOR"
"shan"	145	"The Nadir"	36	1028	1029	1	56	56	0	-1	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	"EOR"
"shan"	146	"Miranu Courier"	36	1036	1038	1	40	40	0	-1	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	"EOR"
"shan"	147	"Miranu Freighter"	36	1038	1039	1	56	56	0	-1	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	"EOR"
"shan"	148	"Miranu Heavy Freighter"	36	1040	1041	1	80	80	0	-1	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	"EOR"
"shan"	149	"Crescent Fighter"	36	1042	1043	1	32	32	0	-1	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	"EOR"
"shan"	150	"Trader's Arada"	36	1044	1045	1	48	48	0	-1	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	"EOR"
"shan"	151	"Crescent Warship"	36	1046	1047	1	72	72	0	-1	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	"EOR"
"shan"	152	"Zidara"	36	1048	1049	1	56	56	0	-1	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	"EOR"
"shan"	153	"Azdara"	36	1050	1051	1	48	48	0	-1	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	"EOR"
"shan"	154	"Igazra"	36	1052	1053	1	80	80	0	-1	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	"EOR"
"shan"	155	"Azdgari Warship"	36	1054	1055	1	72	72	0	-1	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	"EOR"
"shan"	156	"Renegade Arada"	36	1044	1045	1	48	48	0	-1	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	"EOR"
"shan"	157	"Azdgari Arada"	36	1058	1059	1	48	48	0	-1	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	"EOR"
"shan"	158	"Zidagar Fighter"	36	1060	1061	1	32	32	0	-1	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	"EOR"
"shan"	159	"Emalgha Fighter"	36	1062	1063	1	24	24	0	-1	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	"EOR"
"shan"	160	"Emalgha Freighter"	36	1064	1065	1	56	56	0	-1	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	"EOR"
"shan"	161	"Emalgha Warhip"	36	1064	1065	1	56	56	0	-1	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	"EOR"
"shan"	162	"Miranu Gunship"	36	1068	1069	1	48	48	0	-1	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	"EOR"
"shan"	163	"Trader's Arada"	36	1044	1045	1	48	48	0	-1	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	"EOR"
"shan"	164	"Igadzra Arada"	36	1072	1073	1	48	48	0	-1	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	"EOR"
"shan"	165	"Zachit Arada"	36	1074	1075	1	48	48	0	-1	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	"EOR"
"shan"	166	"Zachit Fighter"	36	1076	1077	1	32	32	0	-1	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	"EOR"
"shan"	167	"STRANGE ASTERIOD"	36	1000	1001	1	32	32	0	-1	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	"EOR"
"shan"	168	"Proto Azdara"	36	1050	1051	1	48	48	0	-1	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	"EOR"
"shan"	169	"En. Azdara"	36	1050	1051	1	48	48	0	-1	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	"EOR"
"shan"	170	"En. Arada"	36	1058	1059	1	48	48	0	-1	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	"EOR"
"shan"	171	"Turncoat"	36	1028	1029	1	56	56	0	-1	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	"EOR"
"shan"	172	"Igazra"	36	1052	1053	1	80	80	0	-1	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	"EOR"
"shan"	173	"Lazira"	36	1080	1081	1	64	64	0	-1	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	"EOR"
"shan"	174	"Cargo Transporter"	36	1082	1083	1	48	48	0	-1	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	"EOR"
"shan"	895	"Escape Pod"	36	1100	1101	1	16	16	0	-1	-1	0	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	"EOR"

"Resource Type"	"ID"	"Name"	"Sprite"	"Mask"	"X Size"	"Y Size"	"X Tiles"	"Y Tiles"	"End-of-resource"
"spin"	3000	"Blaze fire"	210	211	8	8	6	6	"EOR"
"spin"	3001	"Neutron blast"	200	201	8	8	6	6	"EOR"
"spin"	3002	"Phase fire"	202	203	8	8	6	6	"EOR"
"spin"	3003	"Defence Pod"	204	205	16	16	6	6	"EOR"
"spin"	3004	"Disp. Rocket"	206	207	24	24	6	6	"EOR"
"spin"	3005	"Emalgha shell"	208	209	8	8	6	6	"EOR"
"spin"	3006	"Rocket"	212	213	24	24	6	6	"EOR"
"spin"	3007	"Space Mine"	214	215	16	16	6	6	"EOR"
"spin"	3008	"Needle Missile"	216	217	16	16	6	6	"EOR"
"spin"	3009	"Pursuit Missile"	218	219	24	24	6	6	"EOR"
"spin"	3010	"SAD Module"	226	227	16	16	6	6	"EOR"
"spin"	3011	"Plasma Siphon"	222	223	32	32	6	6	"EOR"
"spin"	3012	"Hunter Missile"	224	225	24	24	6	6	"EOR"
"spin"	3013	"SAE Module"	220	221	16	16	6	6	"EOR"

